year,state,lga,fvi_score,annual_rainfall_mm,population_exposed_thousands
2018,Ondo,Ondo West,3.1,1246,9
2018,Ondo,Akoko North East,7.76,1581,13
2018,Ondo,Akoko North West,8.24,1176,13
2018,Ondo,Ifedore,6.08,1417,5
2018,Ondo,Irele,7.58,1542,13
2018,Ondo,Ose,6.61,1496,7
2018,Ondo,Ile-Oluji-Okeigbo,1.1,1558,14
2018,Ondo,Akure South,8.28,1563,8
2018,Ondo,Odigbo,2.9,1272,9
2018,Ondo,Ilaje,7.1,1469,7
2018,Ondo,Ese-Odo,7.18,1369,14
2018,Ondo,Akure North,1.02,1345,8
2018,Ondo,Owo,1.42,1429,12
2018,Osun,Boripe,5.92,1525,13
2018,Osun,Ifedayo,4.08,1576,13
2018,Osun,Ifelodun,8.49,1526,11
2018,Osun,Ilesha West,2.25,1217,6
2018,Osun,Ilesha East,2.84,1546,8
2018,Osun,Ejigbo,8.15,1220,12
2018,Osun,Aiyedire,9.39,1308,10
2018,Osun,Aiyedade,5.19,1195,13
2018,Osun,Irewole,4.53,1213,13
2018,Osun,Boluwaduro,3.7,1472,13
2018,Osun,Irepodun,4.28,1561,12
2018,Osun,Ife East,8.47,1297,8
2018,Osun,Ila,8.4,1518,11
2018,Osun,Egbedore,9.23,1366,10
2018,Osun,Ede North,2.08,1496,13
2018,Osun,Ife Central,4.75,1368,18
2018,Osun,Obokun,7.65,1352,21
2018,Osun,Ola-oluwa,4.63,1371,20
2018,Osun,Atakumosa West,9.08,1354,20
2018,Osun,Atakumosa East,1.63,1259,16
2018,Osun,Ede South,1.29,1075,16
2018,Osun,Ife North,1.21,1187,12
2018,Osun,Iwo,3.29,1246,20
2018,Osun,Orolu,5.1,1256,12
2018,Osun,Isokan,5.89,1082,17
2018,Osun,Odo-Otin,4.99,1204,15
2018,Osun,Ife South,1.73,1086,14
2018,Osun,Oriade,6.96,1310,11
2018,Osun,Osogbo,3.72,1135,12
2018,Osun,Olorunda,2.78,1234,10
2018,Oyo,Saki West,5.33,1424,9
2018,Oyo,Oyo East,7.7,1310,14
2018,Oyo,Oyo West,6.17,1308,11
2018,Oyo,Saki East,2.21,1379,9
2018,Oyo,Atigbo,4.22,1215,8
2018,Oyo,Atiba,5.57,1288,11
2018,Oyo,Akinyele,2.06,1420,10
2018,Oyo,Kajola,6.34,1168,11
2018,Oyo,Itesiwaju,6.43,1072,9
2018,Oyo,Ido,4.2,1088,8
2018,Oyo,Iseyin,1.95,1175,19
2018,Oyo,Ibarapa North,6.75,1140,15
2018,Oyo,Ibarapa Central,1.12,1063,14
2018,Oyo,Ibadan South West,7.35,1246,11
2018,Oyo,Ibadan South East,8.46,1366,15
2018,Oyo,Afijio,4.53,1146,21
2018,Oyo,Ibadan North West,1.44,1090,11
2018,Oyo,Ibadan North East,4.02,1298,18
2018,Oyo,Ibadan North,1.86,1411,12
2018,Oyo,Surulere,5.33,1343,20
2018,Oyo,Ibarapa East,7.26,1440,16
2018,Oyo,Irepo,4.95,1410,25
2018,Oyo,Ogbomosho North,7.63,1419,27
2018,Oyo,Ogbomosho South,1.8,1295,18
2018,Oyo,Ogo Oluwa,1.15,1396,21
2018,Oyo,Lagelu,2.31,1283,24
2018,Oyo,Iwajowa,6.19,1251,14
2018,Oyo,Olorunsogo,3.73,1404,11
2018,Oyo,Oluyole,9.19,1336,20
2018,Oyo,Ona-Ara,7.18,1231,26
2018,Oyo,Orelope,1.72,1276,12
2018,Oyo,Ori Ire,2.28,1448,23
2018,Oyo,Egbeda,1.66,1408,24
2018,Plateau,Bassa,5.58,1513,11
2018,Plateau,Bokkos,9.36,1493,18
2018,Plateau,Langtang North,6.23,3078,47
2018,Plateau,Qua'an Pan,5.27,2762,40
2018,Plateau,Barikin Ladi,9.36,3558,42
2018,Plateau,Riyom,8.38,3043,48
2018,Plateau,Langtang South,5.43,2771,37
2018,Plateau,Pankshin,2.22,3139,46
2018,Plateau,Wase,4.2,2965,23
2018,Plateau,Kanam,9.64,2877,32
2018,Plateau,Kanke,5.71,3390,19
2018,Plateau,Mangu,5.83,3466,33
2018,Plateau,Jos North,7.85,2809,42
2018,Plateau,Jos East,6.48,2891,29
2018,Plateau,Shendam,5.87,3675,37
2018,Plateau,Jos South,4.82,3398,31
2018,Plateau,Mikang,5.53,2982,49
2018,Rivers,Etche,1.48,3354,38
2018,Rivers,Andoni,6.31,3465,52
2018,Rivers,Port-Harcourt,4.04,3257,51
2018,Rivers,Opobo/Nkoro,8.21,3407,44
2018,Rivers,Ogu/Bolo,5.62,3174,43
2018,Rivers,Khana,2.21,2946,30
2018,Rivers,Ogba/Egbema/Ndoni,8.63,3018,47
2018,Rivers,Degema,8.46,3594,39
2018,Rivers,Emohua,8.98,723,11
2018,Rivers,Asari-Toru,9.58,629,10
2018,Rivers,Bonny,4.61,675,11
2018,Rivers,Obia/Akpor,6.02,672,14
2018,Rivers,Eleme,3.24,560,15
2018,Rivers,Ahoada East,8.03,652,14
2018,Rivers,Gokana,5.73,732,9
2018,Rivers,Oyigbo,3.34,632,10
2018,Rivers,Ahoada West,9.45,559,15
2018,Rivers,Tai,4.55,654,13
2018,Rivers,Okrika,5.5,722,9
2018,Rivers,Ikwerre,4.68,728,10
2018,Rivers,Omumma,5.99,619,7
2018,Rivers,Akuku Toru,6.43,576,8
2018,Rivers,Abua/Odual,3.83,616,15
2018,Sokoto,Yabo,9.09,632,20
2018,Sokoto,Bodinga,7.27,700,11
2018,Sokoto,Kebbe,6.31,687,10
2018,Sokoto,Sabon Birni,8.4,562,16
2018,Sokoto,Binji,3.46,597,8
2018,Sokoto,Shagari,3.3,729,18
2018,Sokoto,Silame,4.68,733,17
2018,Sokoto,Sokoto North,6.9,553,10
2018,Sokoto,Sokoto South,1.9,1202,28
2018,Sokoto,Gada,4.87,1155,21
2018,Sokoto,Goronyo,9.93,1206,14
2018,Sokoto,Gudu,7.04,1182,31
2018,Sokoto,Tambuwal,9.41,1250,24
2018,Sokoto,Isa,2.58,1212,27
2018,Sokoto,Gwadabawa,7.94,940,29
2018,Sokoto,Tureta,8.34,952,11
2018,Sokoto,Tangaza,3.77,936,26
2018,Sokoto,Dange-Shuni,3.52,1149,26
2018,Sokoto,Illela,2.56,965,31
2018,Sokoto,Rabah,7.43,1171,25
2018,Sokoto,Wamako,4.82,1022,12
2018,Sokoto,Kware,8.74,1016,20
2018,Sokoto,Wurno,9.55,1107,22
2018,Taraba,Jalingo,2.32,1106,14
2018,Taraba,Gashaka,1.74,463,10
2018,Taraba,Bali,7.26,485,19
2018,Taraba,Ardo-Kola,2.32,449,19
2018,Taraba,Sardauna,8.69,515,13
2018,Taraba,Kurmi,6.11,560,13
2018,Taraba,Karim-Lamido,4.07,476,12
2018,Taraba,Zing,3.55,444,18
2018,Taraba,Gassol,5.55,455,9
2018,Taraba,Donga,1.34,476,18
2018,Taraba,Ussa,1.49,591,10
2018,Taraba,Wukari,9.17,468,10
2018,Taraba,Yorro,10,460,16
2018,Taraba,Takum,9.3,527,16
2018,Taraba,Lau,8.01,475,19
2018,Taraba,Ibi,7.07,470,19
2018,Yobe,Tarmua,5.67,506,15
2018,Yobe,Damaturu,2.9,531,10
2018,Yobe,Bade,1.18,632,19
2018,Yobe,Gulani,6.35,568,16
2018,Yobe,Nangere,6.84,716,11
2018,Yobe,Gujba,3.18,576,24
2018,Yobe,Geidam,7.41,563,13
2018,Yobe,Machina,1.01,756,12
2018,Yobe,Nguru,2.21,678,28
2018,Yobe,Fune,5.9,729,12
2018,Yobe,Bursari,4.46,606,29
2018,Yobe,Potiskum,6.58,626,17
2018,Yobe,Jakusko,3.67,571,21
2018,Yobe,Fika,6.04,691,30
2018,Yobe,Yunusari,7.08,683,16
2018,Yobe,Yusufari,6.48,563,12
2018,Yobe,Karasuwa,5.19,2192,23
2018,Yobe,Bade,5.9,2003,23
2018,Zamfara,Bakura,3.25,1917,32
2018,Zamfara,Gusau,9.51,2099,15
2018,Zamfara,Anka,8.16,1972,36
2018,Zamfara,Gummi,4.67,2124,32
2018,Zamfara,Shinkafi,7.57,1873,14
2018,Zamfara,Talata Mafara,3.79,2109,31
2018,Zamfara,Maradun,3.33,2277,22
2018,Zamfara,Birnin Magaji,3.43,2223,31
2018,Zamfara,Bungudu,4.73,2034,35
2018,Zamfara,Tsafe,7.25,1811,24
2018,Zamfara,Gusau,6.75,2103,23
2018,Zamfara,Bukkuyum,2.73,1861,35
2018,Zamfara,Maru,5.5,2168,34
2018,Zamfara,Zurmi,6.12,2269,17
2018,Zamfara,Kaura Namoda,6.75,1711,15
2019,Abia,Aba North,4.44,841,14
2019,Abia,Aba South,8.7,912,23
2019,Abia,Ukwa East,4.99,866,14
2019,Abia,Osisioma Ngwa,8.48,828,25
2019,Abia,Bende,5.87,785,27
2019,Abia,Ikwuano,5.51,970,10
2019,Abia,Isiukwuato,5,873,27
2019,Abia,Ugwunagbo,4.97,1020,19
2019,Abia,Umuahia South,7.71,785,12
2019,Abia,Umuahia North,5.27,907,23
2019,Abia,Arochukwu,9.8,799,26
2019,Abia,Isiala-Ngwa South,1.72,770,12
2019,Abia,Isiala-Ngwa North,4.42,920,24
2019,Abia,Obi Ngwa,3.69,802,14
2019,Abia,Umu-Nneochi,5.12,859,20
2019,Abia,Ukwa West,6.64,974,13
2019,Abia,Ohafia,1.74,848,15
2019,Adamawa,Fufore,2.6,841,25
2019,Adamawa,Mayo-Belwa,3.21,882,20
2019,Adamawa,Michika,5.98,927,18
2019,Adamawa,Shelleng,7.83,969,20
2019,Adamawa,Demsa,9.81,2824,23
2019,Adamawa,Ganye,4.99,2450,21
2019,Adamawa,Guyuk,6.95,2879,21
2019,Adamawa,Mubi North,5.64,2806,14
2019,Adamawa,Mubi South,7.92,3004,22
2019,Adamawa,Girei,6.15,2642,32
2019,Adamawa,Yola North,5.78,2734,28
2019,Adamawa,Song,3.46,2916,19
2019,Adamawa,Hong,6.42,2972,28
2019,Adamawa,Yola South,6.92,2700,16
2019,Adamawa,Gombi,8.7,2776,22
2019,Adamawa,Jada,9.02,2712,32
2019,Adamawa,Maiha,3.11,2647,14
2019,Adamawa,Numan,9.21,2855,26
2019,Adamawa,Lamurde,1.15,2987,31
2019,Adamawa,Madagali,2.76,2752,25
2019,Adamawa,Toungo,1.73,2689,26
2019,Akwa Ibom,Ibiono Ibom,6,2911,31
2019,Akwa Ibom,Abak,9.97,2964,13
2019,Akwa Ibom,Uyo,5.92,3008,18
2019,Akwa Ibom,Urue-Offong/Oruko,6.72,2898,19
2019,Akwa Ibom,Uruan,9.75,3031,23
2019,Akwa Ibom,Essien Udim,9.4,2969,17
2019,Akwa Ibom,Mbo,3.41,2641,28
2019,Akwa Ibom,Mbo,1.19,2872,22
2019,Akwa Ibom,Ika,2.36,2579,33
2019,Akwa Ibom,Ukanafun,7.23,2539,13
2019,Akwa Ibom,Udung Uko,4.21,3120,22
2019,Akwa Ibom,Mbo,1.55,2722,31
2019,Akwa Ibom,Etim Ekpo,5.89,2618,11
2019,Akwa Ibom,Etinan,4.07,2815,18
2019,Akwa Ibom,Itu,8.47,1730,43
2019,Akwa Ibom,Ikono,2.68,2008,16
2019,Akwa Ibom,Ikot Abasi,3.32,1939,30
2019,Akwa Ibom,Ikot Ekpene,5.76,2252,24
2019,Akwa Ibom,Oruk Anam,4.99,2218,22
2019,Akwa Ibom,Oron,9.98,1783,15
2019,Akwa Ibom,Onna,6.44,2236,37
2019,Akwa Ibom,Okobo,1.56,2201,25
2019,Akwa Ibom,Eastern Obolo,9.36,2237,34
2019,Akwa Ibom,Eket,4.35,2155,27
2019,Akwa Ibom,Obot Akara,1.19,1992,32
2019,Akwa Ibom,Ini,6.97,2076,42
2019,Akwa Ibom,Nsit Ubium,7.01,1752,27
2019,Akwa Ibom,Nsit Ibom,2.47,2244,33
2019,Akwa Ibom,Nsit Atai,8.61,2021,40
2019,Akwa Ibom,Mkpat Enin,9.66,1808,40
2019,Akwa Ibom,Ibeno,3.23,1763,26
2019,Akwa Ibom,Ibesikpo Asutan,8.26,2283,33
2019,Akwa Ibom,Mbo,1.04,2169,42
2019,Akwa Ibom,Mbo,9.37,1922,28
2019,Akwa Ibom,Esit - Eket,6.87,2087,21
2019,Anambra,Ihiala,9.79,709,24
2019,Anambra,Idemili North,4.53,888,17
2019,Anambra,Idemili South,1.62,857,9
2019,Anambra,Nnewi North,9.38,822,8
2019,Anambra,Aguata,2.65,681,23
2019,Anambra,Njikoka,3.2,698,11
2019,Anambra,Onitsha North,6.8,710,15
2019,Anambra,Ogbaru,4.67,903,10
2019,Anambra,Anambra West,3.68,731,9
2019,Anambra,Anambra East,5.83,682,14
2019,Anambra,Awka North,9.39,827,13
2019,Anambra,Ekwusigo,1.8,848,18
2019,Anambra,Awka South,9.62,732,9
2019,Anambra,Ayamelum,2.27,764,9
2019,Anambra,Dunukofia,2.12,697,10
2019,Anambra,Anaocha,5.32,846,20
2019,Anambra,Oyi,4.58,797,18
2019,Anambra,Onitsha South,5.81,813,10
2019,Anambra,Orumba North,3.62,908,14
2019,Anambra,Orumba South,6.6,724,21
2019,Anambra,Dunukofia,1.86,3330,80
2019,Anambra,Nnewi South,5.3,3221,60
2019,Bauchi,Gamawa,5.2,3389,138
2019,Bauchi,Ganjuwa,4.13,3201,80
2019,Bauchi,Toro,3.75,3808,61
2019,Bauchi,Giade,8.81,2957,123
2019,Bauchi,Tafawa-Balewa,6.72,3058,132
2019,Bauchi,Alkaleri,9.65,3459,107
2019,Bauchi,Misau,7.51,1353,16
2019,Bauchi,Dass,9.52,1207,26
2019,Bauchi,Itas/Gadau,5.1,1269,34
2019,Bauchi,Darazo,2.85,1449,40
2019,Bauchi,Bauchi,5.69,1293,17
2019,Bauchi,Ningi,3.73,1569,19
2019,Bauchi,Kirfi,6.62,1353,37
2019,Bauchi,Katagum,1.95,1327,21
2019,Bauchi,Shira,7.88,1380,40
2019,Bauchi,Jama'are,6.36,1568,39
2019,Bauchi,Zaki,1.06,1191,16
2019,Bauchi,Bogoro,5.46,1258,23
2019,Bauchi,Damban,9.6,1530,18
2019,Bauchi,Warji,2.73,1458,14
2019,Bayelsa,Brass,2.87,1279,27
2019,Bayelsa,Ogbia,7.74,1327,24
2019,Bayelsa,Ekeremor,8.6,1460,16
2019,Bayelsa,Nembe,8.38,1179,39
2019,Bayelsa,Sagbama,7.46,1301,19
2019,Bayelsa,Kolokuma/Opokuma,2.9,1394,33
2019,Bayelsa,Southern Ijaw,3.34,1179,28
2019,Bayelsa,Yenegoa,3.69,1512,29
2019,Benue,Gwer West,9.84,1410,32
2019,Benue,Ukum,2.38,590,12
2019,Benue,Ushongo,9.37,537,15
2019,Benue,Guma,9.73,549,20
2019,Benue,Vandeikya,2.1,592,9
2019,Benue,Ohimini,8.63,621,15
2019,Benue,Katsina-Ala,8.58,619,16
2019,Benue,Konshisha,4.28,507,16
2019,Benue,Apa,8.38,537,15
2019,Benue,Kwande,1.57,569,20
2019,Benue,Ado,2.32,536,15
2019,Benue,Logo,8.02,638,11
2019,Benue,Makurdi,2.08,626,12
2019,Benue,Gboko,1.67,563,8
2019,Benue,Obi,3.99,628,9
2019,Benue,Ogbadibo,9.89,564,11
2019,Benue,Oju,9.89,531,11
2019,Benue,Agatu,1.5,534,15
2019,Benue,Buruku,1.86,569,15
2019,Benue,Okpokwu,2.59,551,17
2019,Benue,Oturkpo,3.84,612,15
2019,Benue,Tarka,2.44,505,19
2019,Benue,Gwer East,2.31,492,19
2019,Borno,Abadam,9.32,580,18
2019,Borno,Chibok,4.07,504,8
2019,Borno,Jere,7,495,11
2019,Borno,Maiduguri,9.76,514,14
2019,Borno,Kala/Balge,7.52,552,8
2019,Borno,Askira/Uba,6.71,2732,35
2019,Borno,Marte,7.6,2336,39
2019,Borno,Kaga,3.52,2436,28
2019,Borno,Mobbar,7.99,2807,16
2019,Borno,Bayo,2.36,2609,31
2019,Borno,Monguno,2.98,2585,34
2019,Borno,Ngala,8.43,2228,19
2019,Borno,Nganzai,2.28,2704,15
2019,Borno,Hawul,2.34,2516,15
2019,Borno,Gwoza,1.26,2580,35
2019,Borno,Guzamala,8.64,2147,29
2019,Borno,Shani,4.31,2129,29
2019,Borno,Gubio,1.93,2714,20
2019,Borno,Dikwa,6.21,2356,27
2019,Borno,Kwaya Kusar,2.28,2162,25
2019,Borno,Damboa,5.91,2283,30
2019,Borno,Kukawa,9,2643,32
2019,Borno,Konduga,7.1,2196,15
2019,Borno,Mafa,3.32,3390,41
2019,Borno,Biu,9.81,3115,32
2019,Borno,Magumeri,8.4,3379,39
2019,Borno,Bama,4.26,3297,32
2019,Cross River,Calabar South,3.9,2752,33
2019,Cross River,Calabar South,7.08,2680,43
2019,Cross River,Ogoja,2.92,2763,39
2019,Cross River,Obubra,8.24,2743,39
2019,Cross River,Abi,2.49,3409,41
2019,Cross River,Etung,6.06,2671,48
2019,Cross River,Obanliku,9.57,3187,31
2019,Cross River,Akamkpa,6.91,2919,19
2019,Cross River,Yakurr,4.25,3419,19
2019,Cross River,Yala,9.69,2726,19
2019,Cross River,Boki,1.5,2908,22
2019,Cross River,Ikom,7.22,3181,17
2019,Cross River,Obudu,3.78,2859,38
2019,Cross River,Odukpani,4.32,3283,18
2019,Cross River,Akpabuyo,5.64,3283,39
2019,Cross River,Bekwara,2.92,3434,30
2019,Cross River,Bakassi,5.76,2930,35
2019,Cross River,Bakassi,9.69,2716,32
2019,Cross River,Biase,2.75,3510,43
2019,Cross River,Calabar-Municipal,6.71,2929,17
2019,Delta,Isoko North,8.7,2998,37
2019,Delta,Aniocha South,3.1,1722,29
2019,Delta,Bomadi,8.22,1905,19
2019,Delta,Ndokwa East,7.49,1546,23
2019,Delta,Ndokwa West,6.98,1434,34
2019,Delta,Uvwie,4.5,1550,18
2019,Delta,Aniocha North,7.98,1639,15
2019,Delta,Oshimili South,2.29,1876,34
2019,Delta,Bomadi,9.6,1830,21
2019,Delta,Bomadi,4.91,1739,32
2019,Delta,Bomadi,9.45,1609,29
2019,Delta,Oshimili North,3.11,1778,36
2019,Delta,Okpe,6.57,1933,31
2019,Delta,Warri South West,9.56,1625,15
2019,Delta,Warri South,3.29,2043,27
2019,Delta,Ukwuani,3.46,2026,37
2019,Delta,Isoko South,3.22,2307,19
2019,Delta,Ika North East,2.89,1921,25
2019,Delta,Warri North,2.12,2188,16
2019,Delta,Ika South,7.03,1956,15
2019,Delta,Ethiope East,4.55,1866,22
2019,Delta,Ethiope East,4.95,1960,24
2019,Delta,Isoko North,5.58,2166,21
2019,Delta,Patani,9.7,2000,30
2019,Delta,Ethiope West,2.12,2141,16
2019,Delta,Ughelli South,3.1,2002,25
2019,Delta,Burutu,2.59,2170,34
2019,Delta,Ughelli North,2.77,1814,32
2019,Delta,Sapele,7.79,1808,23
2019,Delta,Udu,3.92,2066,33
2019,Ebonyi,Abakaliki,1.39,1863,17
2019,Ebonyi,Izzi,7.25,2135,23
2019,Ebonyi,Ohaukwu,1.61,1338,18
2019,Ebonyi,Ivo,5.93,1226,17
2019,Ebonyi,Ikwo,6.95,1198,17
2019,Ebonyi,Afikpo North,9.19,1488,19
2019,Ebonyi,Ishielu,6.24,1477,19
2019,Ebonyi,Ebonyi,9.93,1342,8
2019,Ebonyi,Afikpo South,3.86,1236,16
2019,Ebonyi,Ezza South,10,1530,11
2019,Ebonyi,Ohaozara,4.7,1451,7
2019,Ebonyi,Ezza North,8.04,1434,16
2019,Ebonyi,Onicha,7.48,1455,13
2019,Edo,Egor,5.99,1347,10
2019,Edo,Oredo,2.88,1217,11
2019,Edo,Owan West,9.83,1396,20
2019,Edo,Esan South East,6.79,1361,17
2019,Edo,Esan North East,5.27,1215,15
2019,Edo,Esan Central,5.93,1712,16
2019,Edo,Owan East,2.16,1416,17
2019,Edo,Uhunmwonde,2.43,1444,15
2019,Edo,Etsako West,2.11,1462,14
2019,Edo,Ikpoba-Okha,3.27,1795,16
2019,Edo,Etsako East,4.01,1770,27
2019,Edo,Etsako Central,2.72,1559,22
2019,Edo,Orhionmwon,1.91,1728,13
2019,Edo,Akoko-Edo,9.97,1754,13
2019,Edo,Igueben,2.37,1663,24
2019,Edo,Ovia North East,1.39,1560,23
2019,Edo,Ovia South West,3.98,1424,26
2019,Edo,Esan West,3.78,1740,13
2019,Ekiti,Ikole,2.29,1724,18
2019,Ekiti,Ilejemeji,8.45,1490,29
2019,Ekiti,Moba,5.26,1742,17
2019,Ekiti,Ido-Osi,6.7,1852,11
2019,Ekiti,Ikere,6.34,1357,61
2019,Ekiti,Ekiti East,1.26,1439,25
2019,Ekiti,Irepodun/Ifelodun,9.6,1225,52
2019,Ekiti,Ekiti South West,5.72,1152,63
2019,Ekiti,Efon,4.22,1285,34
2019,Ekiti,Ise/Orun,6.8,1184,37
2019,Ekiti,Emure,8.05,772,24
2019,Ekiti,Oye,6.16,799,13
2019,Ekiti,Ado Ekiti,6.17,816,30
2019,Ekiti,Ijero,4.1,742,15
2019,Ekiti,Ekiti West,2.34,761,24
2019,Ekiti,Aiyekire (Gbonyin),4.63,769,25
2019,Enugu,Udi,5.19,828,28
2019,Enugu,Udenu,9.98,849,30
2019,Enugu,Enugu East,3.84,696,16
2019,Enugu,Ezeagu,2.8,829,18
2019,Enugu,Aninri,4.57,758,30
2019,Enugu,Oji-River,8.12,2277,28
2019,Enugu,Enugu South,5.79,1833,11
2019,Enugu,Enugu North,9.88,2308,15
2019,Enugu,Nkanu East,8.36,2022,27
2019,Enugu,Nsukka,1.11,2394,15
2019,Enugu,Nkanu West,5.65,2190,28
2019,Enugu,Uzo-Uwani,4.96,2361,27
2019,Enugu,Awgu,6.13,2432,25
2019,Enugu,Isi-Uzo,9.43,1878,21
2019,Enugu,Igbo-Eze South,5.46,2354,14
2019,Enugu,Igbo-Eze North,6.29,2093,25
2019,Enugu,Igbo-Etiti,8.38,2222,14
2019,Federal Capital Territory,Bwari,7.07,2250,21
2019,Federal Capital Territory,Abaji,7.45,2438,14
2019,Federal Capital Territory,Abuja Municipal,3.27,2250,10
2019,Federal Capital Territory,Kuje,4.68,2373,27
2019,Federal Capital Territory,Gwagwalada,2.87,2014,28
2019,Federal Capital Territory,Kwali,6.2,2390,11
2019,Gombe,Akko,2.48,2329,30
2019,Gombe,Shomgom,5.38,1882,14
2019,Gombe,Balanga,1.36,1974,11
2019,Gombe,Billiri,9.52,2261,12
2019,Gombe,Funakaye,7,2210,24
2019,Gombe,Gombe,5.48,2117,22
2019,Gombe,Nafada,5.1,1857,12
2019,Gombe,Yamaltu/Deba,4.68,2169,11
2019,Gombe,Kwami,9.25,2425,27
2019,Gombe,Kaltungo,5.62,766,14
2019,Gombe,Dukku,6.02,888,12
2019,Imo,Njaba,2.96,794,15
2019,Imo,Ngor-Okpala,5.81,741,16
2019,Imo,Mbaitoli,6.58,914,21
2019,Imo,Orlu,7.35,874,16
2019,Imo,Ahiazu-Mbaise,8.67,726,16
2019,Imo,Isu,8.59,712,18
2019,Imo,Okigwe,1.3,814,16
2019,Imo,Owerri-Municipal,1.66,864,16
2019,Imo,Ezinihitte,1.71,677,22
2019,Imo,Oru West,7.71,788,11
2019,Imo,Ohaji/Egbema,6.63,734,8
2019,Imo,Owerri West,8.54,821,20
2019,Imo,Unuimo,2.2,838,15
2019,Imo,Orsu,2.31,890,19
2019,Imo,Nwangele,1.49,907,19
2019,Imo,Nkwerre,7.33,761,16
2019,Imo,Owerri North,9.04,726,10
2019,Imo,Oru East,4.76,776,13
2019,Imo,Oguta,9.18,679,17
2019,Imo,Ideato North,2.1,915,11
2019,Imo,Ideato South,5.58,771,10
2019,Imo,Obowo,8.71,681,17
2019,Imo,Ehime-Mbano,8.17,768,21
2019,Imo,Ikeduru,4.68,905,14
2019,Imo,Isiala Mbano,1.23,686,8
2019,Imo,Aboh-Mbaise,2.48,1215,32
2019,Imo,Ihitte/Uboma,1.66,973,13
2019,Jigawa,Buji,6.63,950,17
2019,Jigawa,Gwaram,5.99,987,30
2019,Jigawa,Gwiwa,2.03,1091,21
2019,Jigawa,Hadejia,6.7,1226,23
2019,Jigawa,Auyo,7.48,1264,12
2019,Jigawa,Kiri Kasamma,8.73,974,22
2019,Jigawa,Sule-Tankarkar,4.79,969,26
2019,Jigawa,Garki,8.38,969,15
2019,Jigawa,Kafin Hausa,1.05,1117,15
2019,Jigawa,Gagarawa,1.16,1069,14
2019,Jigawa,Babura,8.8,1117,11
2019,Jigawa,Taura,8.2,1049,25
2019,Jigawa,Kazaure,6.67,1238,13
2019,Jigawa,Miga,4.53,1062,15
2019,Jigawa,Dutse,3.62,1161,17
2019,Jigawa,Kiyawa,5.71,1017,14
2019,Jigawa,Ringim,8.7,1062,11
2019,Jigawa,Kaugama,2.79,1142,23
2019,Jigawa,Jahun,2.02,1045,32
2019,Jigawa,Maigatari,7.8,1149,31
2019,Jigawa,Gumel,9.43,1036,30
2019,Jigawa,Birni Kudu,5.5,806,8
2019,Jigawa,Biriniwa,2.79,719,16
2019,Jigawa,Malam Madori,7.27,871,10
2019,Jigawa,Roni,1.16,752,7
2019,Jigawa,Yankwashi,7.7,840,8
2019,Jigawa,Guri,4.17,887,8
2019,Kaduna,Giwa,3.43,739,11
2019,Kaduna,Soba,5.51,961,19
2019,Kaduna,Ikara,5.21,745,18
2019,Kaduna,Jema'a,2.19,847,9
2019,Kaduna,Kaura,5.45,730,9
2019,Kaduna,Kubau,9.81,712,12
2019,Kaduna,Kudan,2.67,895,11
2019,Kaduna,Kachia,3.43,781,15
2019,Kaduna,Birnin-Gwari,4.32,940,13
2019,Kaduna,Kaduna South,4.46,762,8
2019,Kaduna,Chikun,3.74,871,16
2019,Kaduna,Igabi,5.54,887,16
2019,Kaduna,Kaduna North,3.6,923,20
2019,Kaduna,Lere,9.54,728,7
2019,Kaduna,Kajuru,6.04,947,19
2019,Kaduna,Markafi,1.79,934,19
2019,Kaduna,Kauru,1.76,817,14
2019,Kaduna,Kagarko,8.91,829,10
2019,Kaduna,Sabon-Gari,5.89,837,11
2019,Kaduna,Sanga,4.74,773,19
2019,Kaduna,Jaba,9.99,738,19
2019,Kaduna,Zango-Kataf,5.44,857,10
2019,Kaduna,Zaria,4.14,747,11
2019,Kano,Dawakin Tofa,1.07,714,15
2019,Kano,Doguwa,8.96,830,13
2019,Kano,Dala,9.17,788,12
2019,Kano,Makoda,2.94,923,12
2019,Kano,Fagge,5.34,745,15
2019,Kano,Gabasawa,4.88,736,7
2019,Kano,Kunchi,1.45,885,17
2019,Kano,Garko,6.93,746,13
2019,Kano,Nasarawa,6.27,840,10
2019,Kano,Garum Mallam,9.77,785,15
2019,Kano,Ungogo,6.75,770,8
2019,Kano,Kibiya,1.96,762,12
2019,Kano,Kura,4.17,833,14
2019,Kano,Gaya,1.9,842,16
2019,Kano,Kiru,7.58,827,8
2019,Kano,Gezawa,7.61,740,8
2019,Kano,Ajingi,3.75,609,11
2019,Kano,Madobi,6.22,719,14
2019,Kano,Tudun Wada,4.89,662,7
2019,Kano,Tsanyawa,9.75,616,10
2019,Kano,Tofa,3.69,643,6
2019,Kano,Albasu,6.01,755,12
2019,Kano,Kabo,9.97,714,13
2019,Kano,Minjibir,2.14,751,6
2019,Kano,Tarauni,2.18,751,5
2019,Kano,Takai,3.54,755,12
2019,Kano,Sumaila,8.48,787,10
2019,Kano,Kumbotso,7.8,649,11
2019,Kano,Shanono,8.83,700,8
2019,Kano,Warawa,4.06,728,12
2019,Kano,Bagwai,5.52,739,5
2019,Kano,Bebeji,2.41,795,6
2019,Kano,Bichi,7.39,716,13
2019,Kano,Rogo,4.95,755,10
2019,Kano,Wudil,8.39,798,9
2019,Kano,Rimin Gado,2.81,612,7
2019,Kano,Rano,9.33,708,11
2019,Kano,Gwale,6.49,686,7
