year,state,lga,fvi_score,annual_rainfall_mm,population_exposed_thousands
2017,Osun,Iwo,2.61,922,118
2017,Osun,Obokun,6.95,567,150
2017,Osun,Odo-Otin,1.14,535,179
2017,Osun,Ola-oluwa,8.07,886,101
2017,Osun,Olorunda,1.22,191,176
2017,Osun,Oriade,1.32,122,156
2017,Osun,Orolu,7.63,531,114
2017,Osun,Osogbo,8.67,124,128
2017,Oyo,Afijio,4.31,328,173
2017,Oyo,Akinyele,4.02,856,166
2017,Oyo,Atiba,9.76,840,119
2017,Oyo,Atigbo,7.79,216,188
2017,Oyo,Egbeda,4.36,638,164
2017,Oyo,Ibadan North,7.9,904,80
2017,Oyo,Ibadan North East,9.85,511,169
2017,Oyo,Ibadan North West,7.15,885,198
2017,Oyo,Ibadan South East,2.75,951,125
2017,Oyo,Ibadan South West,4.64,140,120
2017,Oyo,Ibarapa Central,8.18,241,172
2017,Oyo,Ibarapa East,6.73,417,168
2017,Oyo,Ibarapa North,9.29,868,112
2017,Oyo,Ido,5.02,610,113
2017,Oyo,Irepo,8.57,400,63
2017,Oyo,Iseyin,8.48,877,67
2017,Oyo,Itesiwaju,9.48,775,86
2017,Oyo,Iwajowa,1.57,174,174
2017,Oyo,Kajola,6.94,751,196
2017,Oyo,Lagelu,3.1,749,62
2017,Oyo,Ogbomosho North,9.47,756,180
2017,Oyo,Ogbomosho South,5.76,979,134
2017,Oyo,Ogo Oluwa,5.46,811,182
2017,Oyo,Olorunsogo,7.78,880,72
2017,Oyo,Oluyole,1.8,751,122
2017,Oyo,Ona-Ara,6.23,367,135
2017,Oyo,Orelope,8.27,994,58
2017,Oyo,Ori Ire,8.82,836,99
2017,Oyo,Oyo East,4.37,543,57
2017,Oyo,Oyo West,1.99,841,180
2017,Oyo,Saki East,2.03,273,51
2017,Oyo,Saki West,7.32,663,130
2017,Oyo,Surulere,6.85,663,197
2017,Plateau,Barikin Ladi,2.9,334,89
2017,Plateau,Bassa,6.3,647,123
2017,Plateau,Bokkos,9.57,527,173
2017,Plateau,Jos East,1.34,739,150
2017,Plateau,Jos North,6.76,687,54
2017,Plateau,Jos South,4.89,166,93
2017,Plateau,Kanam,1.2,291,75
2017,Plateau,Kanke,2.79,375,142
2017,Plateau,Langtang North,9.03,335,195
2017,Plateau,Langtang South,5.17,343,84
2017,Plateau,Mangu,7.4,474,145
2017,Plateau,Mikang,5.32,495,126
2017,Plateau,Pankshin,1.2,193,61
2017,Plateau,Qua'an Pan,5.82,150,135
2017,Plateau,Riyom,6.01,469,175
2017,Plateau,Shendam,2.49,942,66
2017,Plateau,Wase,4.61,814,129
2017,Rivers,Abua/Odual,7.86,335,159
2017,Rivers,Ahoada East,1.61,684,172
2017,Rivers,Ahoada West,2.13,431,184
2017,Rivers,Akuku Toru,7.3,839,185
2017,Rivers,Andoni,3.64,519,165
2017,Rivers,Asari-Toru,8.31,118,116
2017,Rivers,Bonny,7.29,462,141
2017,Rivers,Degema,7.15,119,56
2017,Rivers,Eleme,9.69,352,83
2017,Rivers,Emohua,3.3,211,85
2017,Rivers,Etche,2.14,918,165
2017,Rivers,Gokana,9.08,944,115
2017,Rivers,Ikwerre,6.85,861,155
2017,Rivers,Khana,9.24,987,185
2017,Rivers,Obia/Akpor,3.04,149,65
2017,Rivers,Ogba/Egbema/Ndoni,5.52,236,113
2017,Rivers,Ogu/Bolo,6.91,136,119
2017,Rivers,Okrika,5,135,196
2017,Rivers,Omumma,8.05,360,156
2017,Rivers,Opobo/Nkoro,7.83,563,89
2017,Rivers,Oyigbo,7.93,713,91
2017,Rivers,Port-Harcourt,5.73,619,170
2017,Rivers,Tai,7.71,140,173
2017,Sokoto,Binji,2.78,117,126
2017,Sokoto,Bodinga,4.15,629,196
2017,Sokoto,Dange-Shuni,3.69,343,195
2017,Sokoto,Gada,2.06,752,57
2017,Sokoto,Goronyo,3.23,743,167
2017,Sokoto,Gudu,7.85,327,71
2017,Sokoto,Gwadabawa,5.5,437,183
2017,Sokoto,Illela,8.84,464,50
2017,Sokoto,Isa,9.48,863,152
2017,Sokoto,Kebbe,7.98,649,137
2017,Sokoto,Kware,3.43,424,178
2017,Sokoto,Rabah,7.27,701,108
2017,Sokoto,Sabon Birni,4.78,950,180
2017,Sokoto,Shagari,6.27,922,85
2017,Sokoto,Silame,2.1,448,151
2017,Sokoto,Sokoto North,1.78,434,108
2017,Sokoto,Sokoto South,5.07,426,51
2017,Sokoto,Tambuwal,5.86,354,151
2017,Sokoto,Tangaza,8.99,913,194
2017,Sokoto,Tureta,2.6,793,185
2017,Sokoto,Wamako,3.92,107,102
2017,Sokoto,Wurno,6.94,280,123
2017,Sokoto,Yabo,4.14,886,174
2017,Taraba,Ardo-Kola,4.79,452,89
2017,Taraba,Bali,7.97,472,96
2017,Taraba,Donga,3.63,587,163
2017,Taraba,Gashaka,1.87,433,169
2017,Taraba,Gassol,7.85,889,50
2017,Taraba,Ibi,9.44,139,117
2017,Taraba,Jalingo,2.15,388,197
2017,Taraba,Karim-Lamido,3.54,740,59
2017,Taraba,Kurmi,8.48,145,170
2017,Taraba,Lau,1.11,900,76
2017,Taraba,Sardauna,5.2,390,159
2017,Taraba,Takum,2.55,575,174
2017,Taraba,Ussa,3.97,175,79
2017,Taraba,Wukari,8.81,968,67
2017,Taraba,Yorro,9.95,540,130
2017,Taraba,Zing,3.36,382,137
2017,Yobe,Bade,7.98,807,66
2017,Yobe,Bursari,2.28,792,180
2017,Yobe,Damaturu,3.07,483,100
2017,Yobe,Fika,6.88,173,192
2017,Yobe,Fune,7.6,510,194
2017,Yobe,Geidam,8.8,953,131
2017,Yobe,Gujba,5.47,395,119
2017,Yobe,Gulani,2.41,947,170
2017,Yobe,Jakusko,6.78,990,77
2017,Yobe,Karasuwa,5.41,870,56
2017,Yobe,Machina,3.09,669,178
2017,Yobe,Nangere,3.47,835,142
2017,Yobe,Nguru,9.59,522,80
2017,Yobe,Potiskum,3.22,330,137
2017,Yobe,Tarmua,8.72,592,101
2017,Yobe,Yunusari,7.82,924,129
2017,Yobe,Yusufari,3.19,613,198
2017,Zamfara,Anka,3.53,357,101
2017,Zamfara,Bakura,1.52,490,187
2017,Zamfara,Birnin Magaji,1.19,682,155
2017,Zamfara,Bukkuyum,6.91,620,57
2017,Zamfara,Bungudu,7.49,233,60
2017,Zamfara,Gummi,7.03,160,72
2017,Zamfara,Gusau,9.98,663,106
2017,Zamfara,Kaura Namoda,9.74,293,166
2017,Zamfara,Maradun,2.9,802,191
2017,Zamfara,Maru,8.37,356,71
2017,Zamfara,Shinkafi,9.86,411,193
2017,Zamfara,Talata Mafara,4.58,426,167
2017,Zamfara,Tsafe,7.49,201,125
2017,Zamfara,Zurmi,6.8,507,152
2018,Abia,Aba North,6.69,711,156
2018,Abia,Aba South,5.09,144,84
2018,Abia,Arochukwu,1.62,858,81
2018,Abia,Bende,8.63,144,150
2018,Abia,Ikwuano,8.31,504,177
2018,Abia,Isiala-Ngwa North,2.33,388,100
2018,Abia,Isiala-Ngwa South,4.42,783,161
2018,Abia,Isiukwuato,6.34,610,62
2018,Abia,Obi Ngwa,7.15,360,197
2018,Abia,Ohafia,7.21,197,136
2018,Abia,Osisioma Ngwa,9.51,695,92
2018,Abia,Ugwunagbo,7.59,747,143
2018,Abia,Ukwa East,6.75,593,137
2018,Abia,Ukwa West,1.37,443,187
2018,Abia,Umu-Nneochi,7.94,164,152
2018,Abia,Umuahia North,1.72,193,129
2018,Abia,Umuahia South,5.1,692,127
2018,Adamawa,Demsa,7.14,648,156
2018,Adamawa,Fufore,1.87,213,112
2018,Adamawa,Ganye,9.95,998,114
2018,Adamawa,Girei,7.29,707,99
2018,Adamawa,Gombi,3.35,233,90
2018,Adamawa,Guyuk,1.12,296,87
2018,Adamawa,Hong,6.99,352,179
2018,Adamawa,Jada,8.35,926,99
2018,Adamawa,Lamurde,9.08,696,96
2018,Adamawa,Madagali,9.81,563,196
2018,Adamawa,Maiha,3.16,982,119
2018,Adamawa,Mayo-Belwa,1.19,608,78
2018,Adamawa,Michika,8.12,453,95
2018,Adamawa,Mubi North,4.37,130,74
2018,Adamawa,Mubi South,4.37,126,110
2018,Adamawa,Numan,2.16,895,55
2018,Adamawa,Shelleng,5.05,995,158
2018,Adamawa,Song,2.7,907,139
2018,Adamawa,Toungo,7.19,165,180
2018,Adamawa,Yola North,2.38,976,107
2018,Adamawa,Yola South,1.45,579,170
2018,Akwa Ibom,Abak,5.34,850,178
2018,Akwa Ibom,Eastern Obolo,1.64,897,181
2018,Akwa Ibom,Eket,2.28,200,152
2018,Akwa Ibom,Esit - Eket,2.86,846,60
2018,Akwa Ibom,Essien Udim,7.37,316,188
2018,Akwa Ibom,Etim Ekpo,7.31,474,119
2018,Akwa Ibom,Etinan,4.55,484,121
2018,Akwa Ibom,Ibeno,3.08,778,103
2018,Akwa Ibom,Ibesikpo Asutan,3.18,536,107
2018,Akwa Ibom,Ibiono Ibom,8.18,857,142
2018,Akwa Ibom,Ika,6.91,722,119
2018,Akwa Ibom,Ikono,3.82,322,145
2018,Akwa Ibom,Ikot Abasi,4.53,886,168
2018,Akwa Ibom,Ikot Ekpene,2.19,470,183
2018,Akwa Ibom,Ini,6.92,376,152
2018,Akwa Ibom,Itu,9.51,111,140
2018,Akwa Ibom,Mbo,4.07,285,169
2018,Akwa Ibom,Mkpat Enin,6.23,311,186
2018,Akwa Ibom,Nsit Atai,9.72,599,149
2018,Akwa Ibom,Nsit Ibom,7.97,370,145
2018,Akwa Ibom,Nsit Ubium,6.81,570,99
2018,Akwa Ibom,Obot Akara,9.21,222,102
2018,Akwa Ibom,Okobo,4.5,785,194
2018,Akwa Ibom,Onna,9.01,581,99
2018,Akwa Ibom,Oron,2.46,986,94
2018,Akwa Ibom,Oruk Anam,6.31,531,116
2018,Akwa Ibom,Udung Uko,3.09,206,74
2018,Akwa Ibom,Ukanafun,3.63,929,114
2018,Akwa Ibom,Uruan,5.96,569,140
2018,Akwa Ibom,Urue-Offong/Oruko,2.99,925,123
2018,Akwa Ibom,Uyo,3.17,747,116
2018,Anambra,Aguata,6.41,383,119
2018,Anambra,Anambra East,1.52,101,196
2018,Anambra,Anambra West,9.16,444,200
2018,Anambra,Anaocha,2.69,889,141
2018,Anambra,Awka North,2.3,659,53
2018,Anambra,Awka South,5.45,101,57
2018,Anambra,Ayamelum,1.44,615,157
2018,Anambra,Dunukofia,3.49,525,176
2018,Anambra,Ekwusigo,5.16,885,53
2018,Anambra,Idemili North,5.25,708,123
2018,Anambra,Idemili South,7.83,491,175
2018,Anambra,Ihiala,1.42,864,111
2018,Anambra,Njikoka,3.03,819,98
2018,Anambra,Nnewi North,3.7,413,54
2018,Anambra,Nnewi South,3.3,552,79
2018,Anambra,Ogbaru,2.42,576,177
2018,Anambra,Onitsha North,2.25,546,125
2018,Anambra,Onitsha South,9.21,237,191
2018,Anambra,Orumba North,6.34,158,194
2018,Anambra,Orumba South,2.39,562,140
2018,Anambra,Oyi,7.72,592,94
2018,Bauchi,Alkaleri,9.86,746,81
2018,Bauchi,Bauchi,7.75,240,51
2018,Bauchi,Bogoro,3.13,432,159
2018,Bauchi,Damban,8.32,644,56
2018,Bauchi,Darazo,5.8,410,146
2018,Bauchi,Dass,5.88,176,153
2018,Bauchi,Gamawa,7.12,752,153
2018,Bauchi,Ganjuwa,6.12,333,161
2018,Bauchi,Giade,9.41,297,89
2018,Bauchi,Itas/Gadau,6.72,591,88
2018,Bauchi,Jama'are,7.08,274,50
2018,Bauchi,Katagum,3.64,721,97
2018,Bauchi,Kirfi,6.28,241,197
2018,Bauchi,Misau,8.75,392,56
2018,Bauchi,Ningi,7.51,772,112
2018,Bauchi,Shira,7.9,949,159
2018,Bauchi,Tafawa-Balewa,4.84,493,170
2018,Bauchi,Toro,3.43,224,119
2018,Bauchi,Warji,8.68,391,53
2018,Bauchi,Zaki,5.8,987,167
2018,Bayelsa,Brass,7.75,577,169
2018,Bayelsa,Ekeremor,1.86,663,98
2018,Bayelsa,Kolokuma/Opokuma,3.78,926,89
2018,Bayelsa,Nembe,6.26,878,101
2018,Bayelsa,Ogbia,9.83,620,162
2018,Bayelsa,Sagbama,3.38,741,125
2018,Bayelsa,Southern Ijaw,6.43,388,85
2018,Bayelsa,Yenegoa,6.76,191,90
2018,Benue,Ado,4.33,164,85
2018,Benue,Agatu,9.82,621,74
2018,Benue,Apa,2.07,461,139
2018,Benue,Buruku,7.35,976,107
2018,Benue,Gboko,2.09,420,61
2018,Benue,Guma,4.17,975,52
2018,Benue,Gwer East,3.41,906,115
2018,Benue,Gwer West,9.96,155,107
2018,Benue,Katsina-Ala,1.14,389,62
2018,Benue,Konshisha,2.82,458,152
2018,Benue,Kwande,4.32,310,77
2018,Benue,Logo,9.18,812,83
2018,Benue,Makurdi,4.11,703,109
2018,Benue,Obi,8.41,213,191
2018,Benue,Ogbadibo,7.33,719,133
2018,Benue,Ohimini,3.52,939,65
2018,Benue,Oju,8.08,365,175
2018,Benue,Okpokwu,9.01,544,121
2018,Benue,Oturkpo,6.07,322,95
2018,Benue,Tarka,5.04,882,114
2018,Benue,Ukum,9.26,853,74
2018,Benue,Ushongo,5.98,228,97
2018,Benue,Vandeikya,5.65,305,51
2018,Borno,Abadam,4.63,390,177
2018,Borno,Askira/Uba,5.33,808,118
2018,Borno,Bama,5.83,330,177
2018,Borno,Bayo,2.07,729,74
2018,Borno,Biu,9.2,677,71
2018,Borno,Chibok,9.55,150,128
2018,Borno,Damboa,8.29,431,181
2018,Borno,Dikwa,5.93,872,173
2018,Borno,Gubio,1.61,266,56
2018,Borno,Guzamala,9.93,711,103
2018,Borno,Gwoza,9.93,374,157
2018,Borno,Hawul,7.77,569,138
2018,Borno,Jere,5.45,890,58
2018,Borno,Kaga,2.03,673,195
2018,Borno,Kala/Balge,8.47,953,83
2018,Borno,Konduga,7.62,537,190
2018,Borno,Kukawa,3.84,234,155
2018,Borno,Kwaya Kusar,1.85,436,129
2018,Borno,Mafa,4.33,196,60
2018,Borno,Magumeri,7.46,558,87
2018,Borno,Maiduguri,5.03,576,62
2018,Borno,Marte,7.54,671,165
2018,Borno,Mobbar,2.68,353,115
2018,Borno,Monguno,4.52,321,59
2018,Borno,Ngala,3.96,518,84
2018,Borno,Nganzai,7.4,573,159
2018,Borno,Shani,8.95,570,151
2018,Cross River,Abi,6.02,857,159
2018,Cross River,Akamkpa,6.14,107,149
2018,Cross River,Akpabuyo,7.64,181,117
2018,Cross River,Bakassi,6.65,134,141
2018,Cross River,Bekwara,2.37,589,143
2018,Cross River,Biase,2.92,611,98
2018,Cross River,Boki,2.53,697,52
2018,Cross River,Calabar South,4.47,705,141
2018,Cross River,Calabar-Municipal,4.96,531,107
2018,Cross River,Etung,2.87,438,104
2018,Cross River,Ikom,3.84,668,193
2018,Cross River,Obanliku,3.07,914,120
2018,Cross River,Obubra,6.59,994,92
2018,Cross River,Obudu,9.38,466,97
2018,Cross River,Odukpani,9.21,203,119
2018,Cross River,Ogoja,4.85,322,166
2018,Cross River,Yakurr,3.37,222,199
2018,Cross River,Yala,1.39,810,99
2018,Delta,Aniocha North,3.93,446,150
2018,Delta,Aniocha South,9.58,224,99
2018,Delta,Bomadi,6.76,640,107
2018,Delta,Burutu,2.03,922,53
2018,Delta,Ethiope East,5.6,942,191
2018,Delta,Ethiope West,9.76,987,165
2018,Delta,Ika North East,3.07,663,152
2018,Delta,Ika South,6.99,618,86
2018,Delta,Isoko North,7.17,974,55
2018,Delta,Isoko South,5.25,388,195
2018,Delta,Ndokwa East,5.46,441,186
2018,Delta,Ndokwa West,2.28,158,185
2018,Delta,Okpe,2.24,896,81
2018,Delta,Oshimili North,6.28,870,121
2018,Delta,Oshimili South,1.12,239,99
2018,Delta,Patani,1.04,413,162
2018,Delta,Sapele,8.66,792,135
2018,Delta,Udu,2.15,661,144
2018,Delta,Ughelli North,6.12,857,89
2018,Delta,Ughelli South,9.3,393,168
2018,Delta,Ukwuani,2.99,935,89
2018,Delta,Uvwie,3.24,133,197
2018,Delta,Warri North,1.73,962,82
2018,Delta,Warri South,9.88,975,168
2018,Delta,Warri South West,4.86,566,106
2018,Ebonyi,Abakaliki,6.98,392,154
2018,Ebonyi,Afikpo North,3.62,251,79
2018,Ebonyi,Afikpo South,1.41,845,182
2018,Ebonyi,Ebonyi,8.49,614,123
2018,Ebonyi,Ezza North,8.58,790,139
2018,Ebonyi,Ezza South,8.21,982,128
2018,Ebonyi,Ikwo,9.99,575,169
2018,Ebonyi,Ishielu,3.64,729,110
2018,Ebonyi,Ivo,2.17,725,197
2018,Ebonyi,Izzi,8.65,273,55
2018,Ebonyi,Ohaozara,9.92,398,68
2018,Ebonyi,Ohaukwu,4.85,751,94
2018,Ebonyi,Onicha,6.48,408,125
2018,Edo,Akoko-Edo,6.68,653,98
2018,Edo,Egor,2.52,614,100
2018,Edo,Esan Central,8.81,599,191
2018,Edo,Esan North East,6.66,117,123
2018,Edo,Esan South East,6.43,585,103
2018,Edo,Esan West,4.37,188,66
2018,Edo,Etsako Central,7.94,143,89
2018,Edo,Etsako East,1.71,506,83
2018,Edo,Etsako West,1.21,777,106
2018,Edo,Igueben,5.46,736,115
2018,Edo,Ikpoba-Okha,9.68,306,198
2018,Edo,Oredo,1.96,472,104
2018,Edo,Orhionmwon,2.32,762,52
2018,Edo,Ovia North East,2.93,572,82
2018,Edo,Ovia South West,7.93,973,97
2018,Edo,Owan East,4.06,127,126
2018,Edo,Owan West,6.22,674,173
2018,Edo,Uhunmwonde,6.56,457,72
2018,Ekiti,Ado Ekiti,3.88,436,90
2018,Ekiti,Aiyekire (Gbonyin),2.38,724,146
2018,Ekiti,Efon,9.86,255,145
2018,Ekiti,Ekiti East,7.03,266,131
2018,Ekiti,Ekiti South West,5.44,950,121
2018,Ekiti,Ekiti West,8.77,291,104
2018,Ekiti,Emure,9.09,498,83
2018,Ekiti,Ido-Osi,5.55,522,101
2018,Ekiti,Ijero,9.17,255,88
2018,Ekiti,Ikere,1.65,839,76
2018,Ekiti,Ikole,8.48,108,144
2018,Ekiti,Ilejemeji,8.46,623,120
2018,Ekiti,Irepodun/Ifelodun,2.46,501,108
2018,Ekiti,Ise/Orun,9.19,371,62
2018,Ekiti,Moba,7.52,153,137
2018,Ekiti,Oye,1.81,472,194
2018,Enugu,Aninri,2.4,519,116
2018,Enugu,Awgu,3.05,716,198
2018,Enugu,Enugu East,3.65,792,161
2018,Enugu,Enugu North,7.92,989,183
2018,Enugu,Enugu South,5.45,422,101
2018,Enugu,Ezeagu,4.17,679,162
2018,Enugu,Igbo-Etiti,7.97,429,79
2018,Enugu,Igbo-Eze North,9.64,869,96
2018,Enugu,Igbo-Eze South,5.78,835,84
2018,Enugu,Isi-Uzo,9.61,219,145
2018,Enugu,Nkanu East,5.6,635,181
2018,Enugu,Nkanu West,3.88,416,103
2018,Enugu,Nsukka,3.82,676,58
2018,Enugu,Oji-River,4.85,979,106
2018,Enugu,Udenu,1.55,892,92
2018,Enugu,Udi,2.47,479,147
2018,Enugu,Uzo-Uwani,6.27,117,159
2018,Federal Capital Territory,Abaji,4.12,921,120
2018,Federal Capital Territory,Abuja Municipal,5.01,260,134
2018,Federal Capital Territory,Bwari,7.52,260,141
2018,Federal Capital Territory,Gwagwalada,2.44,947,175
2018,Federal Capital Territory,Kuje,7.83,405,112
2018,Federal Capital Territory,Kwali,7.39,319,197
2018,Gombe,Akko,1.43,494,68
2018,Gombe,Balanga,7.87,763,152
2018,Gombe,Billiri,9.06,558,156
2018,Gombe,Dukku,9.39,342,76
2018,Gombe,Funakaye,7.52,174,200
2018,Gombe,Gombe,7.12,279,80
2018,Gombe,Kaltungo,9.86,377,93
2018,Gombe,Kwami,4.11,787,137
2018,Gombe,Nafada,7,152,112
2018,Gombe,Shomgom,4.33,642,98
2018,Gombe,Yamaltu/Deba,2.43,152,155
2018,Imo,Aboh-Mbaise,5.81,902,164
2018,Imo,Ahiazu-Mbaise,9.5,815,140
2018,Imo,Ehime-Mbano,3.85,537,85
2018,Imo,Ezinihitte,6.23,105,54
2018,Imo,Ideato North,7.99,855,152
2018,Imo,Ideato South,1.24,233,129
2018,Imo,Ihitte/Uboma,1.38,134,60
2018,Imo,Ikeduru,3.83,464,140
2018,Imo,Isiala Mbano,9.86,544,59
2018,Imo,Isu,5.1,931,84
2018,Imo,Mbaitoli,2.34,933,67
2018,Imo,Ngor-Okpala,7.03,936,132
2018,Imo,Njaba,5.61,736,58
2018,Imo,Nkwerre,7.8,390,118
2018,Imo,Nwangele,8.3,312,89
2018,Imo,Obowo,3.98,427,121
2018,Imo,Oguta,2.69,790,147
2018,Imo,Ohaji/Egbema,3.27,187,131
2018,Imo,Okigwe,1.74,112,50
2018,Imo,Orlu,9.24,763,180
2018,Imo,Orsu,2.22,410,76
2018,Imo,Oru East,9.67,558,57
2018,Imo,Oru West,3.63,204,70
2018,Imo,Owerri North,7.2,223,91
2018,Imo,Owerri West,9.37,238,193
2018,Imo,Owerri-Municipal,4.34,718,79
2018,Imo,Unuimo,4.16,428,97
2018,Jigawa,Auyo,1.6,756,80
2018,Jigawa,Babura,7.5,335,97
2018,Jigawa,Biriniwa,8.08,661,65
2018,Jigawa,Birni Kudu,2.88,690,150
2018,Jigawa,Buji,7.41,146,144
2018,Jigawa,Dutse,4.34,967,107
2018,Jigawa,Gagarawa,9.06,483,161
2018,Jigawa,Garki,3.92,254,153
2018,Jigawa,Gumel,6.29,569,90
2018,Jigawa,Guri,6.65,523,177
2018,Jigawa,Gwaram,2.16,744,160
2018,Jigawa,Gwiwa,6.89,153,133
2018,Jigawa,Hadejia,3.52,153,190
2018,Jigawa,Jahun,9.22,611,160
2018,Jigawa,Kafin Hausa,1.3,312,150
2018,Jigawa,Kaugama,8.34,189,79
2018,Jigawa,Kazaure,5.37,987,126
2018,Jigawa,Kiri Kasamma,4.35,870,165
2018,Jigawa,Kiyawa,5.8,656,143
2018,Jigawa,Maigatari,1.72,123,78
2018,Jigawa,Malam Madori,4.43,491,146
2018,Jigawa,Miga,5.03,542,158
2018,Jigawa,Ringim,5.42,282,92
2018,Jigawa,Roni,8.95,888,185
2018,Jigawa,Sule-Tankarkar,5.59,833,164
2018,Jigawa,Taura,3.01,368,103
2018,Jigawa,Yankwashi,3.67,618,79
2018,Kaduna,Birnin-Gwari,1.33,954,114
2018,Kaduna,Chikun,4.28,270,134
2018,Kaduna,Giwa,9.08,255,106
2018,Kaduna,Igabi,9.57,881,60
2018,Kaduna,Ikara,2.82,563,91
2018,Kaduna,Jaba,2.98,938,139
2018,Kaduna,Jema'a,5.68,970,134
2018,Kaduna,Kachia,5.61,743,79
2018,Kaduna,Kaduna North,7.96,607,164
2018,Kaduna,Kaduna South,6.05,819,194
2018,Kaduna,Kagarko,1.32,928,200
2018,Kaduna,Kajuru,7.45,327,117
2018,Kaduna,Kaura,2.33,915,67
2018,Kaduna,Kauru,3.82,985,165
2018,Kaduna,Kubau,6.55,159,111
2018,Kaduna,Kudan,1.71,851,85
2018,Kaduna,Lere,7.3,390,182
2018,Kaduna,Markafi,5.41,108,118
2018,Kaduna,Sabon-Gari,1.7,959,190
2018,Kaduna,Sanga,1.5,482,190
2018,Kaduna,Soba,3.03,104,57
2018,Kaduna,Zango-Kataf,1.09,156,65
2018,Kaduna,Zaria,3.43,975,160
2018,Kano,Ajingi,6.88,295,154
2018,Kano,Albasu,9.14,942,99
2018,Kano,Bagwai,5.07,319,117
2018,Kano,Bebeji,6.17,896,172
2018,Kano,Bichi,9.64,914,77
2018,Kano,Bunkure,9.13,213,57
2018,Kano,Dala,6.92,202,69
2018,Kano,Dambatta,8.01,412,195
2018,Kano,Dawakin Kudu,3.22,883,117
2018,Kano,Dawakin Tofa,5.73,758,163
2018,Kano,Doguwa,2.76,122,174
2018,Kano,Fagge,3.52,128,111
2018,Kano,Gabasawa,8.36,463,158
2018,Kano,Garko,6.84,709,147
2018,Kano,Garum Mallam,3.61,787,121
2018,Kano,Gaya,1.62,711,171
2018,Kano,Gezawa,1.5,904,159
2018,Kano,Gwale,7.04,440,98
2018,Kano,Gwarzo,3.06,923,116
2018,Kano,Kabo,9.62,991,129
2018,Kano,Kano Municipal,9.29,130,70
2018,Kano,Karaye,5.19,302,171
2018,Kano,Kibiya,6.11,141,87
2018,Kano,Kiru,9.76,228,64
2018,Kano,Kumbotso,4.31,936,126
2018,Kano,Kunchi,5.38,575,198
2018,Kano,Kura,4.23,785,191
2018,Kano,Madobi,9.34,611,78
2018,Kano,Makoda,7.52,284,59
2018,Kano,Minjibir,4.84,364,131
2018,Kano,Nasarawa,5.74,133,127
2018,Kano,Rano,9.11,434,170
2018,Kano,Rimin Gado,6.03,537,96
2018,Kano,Rogo,3.7,446,189
2018,Kano,Shanono,7.63,536,95
2018,Kano,Sumaila,3.91,128,175
2018,Kano,Takai,7.02,121,152
2018,Kano,Tarauni,9,326,162
2018,Kano,Tofa,8.72,962,86
2018,Kano,Tsanyawa,9.26,491,115
2018,Kano,Tudun Wada,2.29,600,94
2018,Kano,Ungogo,7.77,697,109
2018,Kano,Warawa,4.37,549,92
2018,Kano,Wudil,1.64,624,110
2018,Katsina,Bakori,7.83,654,193
2018,Katsina,Batagarawa,5.73,207,190
2018,Katsina,Batsari,4.92,317,99
2018,Katsina,Baure,4.75,139,107
2018,Katsina,Bindawa,9.11,621,189
2018,Katsina,Charanchi,6.87,503,57
2018,Katsina,Dan Musa,8.82,531,123
2018,Katsina,Dandume,9.23,230,200
2018,Katsina,Danja,7.41,613,168
2018,Katsina,Daura,3.52,584,55
2018,Katsina,Dutsi,9,466,177
2018,Katsina,Dutsin-Ma,6.61,113,185
2018,Katsina,Faskari,1.88,707,107
2018,Katsina,Funtua,2.13,620,188
2018,Katsina,Ingawa,7.09,954,97
2018,Katsina,Jibia,5.36,518,174
2018,Katsina,Kafur,7.99,726,80
2018,Katsina,Kaita,3.71,664,200
2018,Katsina,Kankara,6.12,443,109
2018,Katsina,Kankia,6.95,968,55
2018,Katsina,Katsina,7.39,791,170
2018,Katsina,Kurfi,2.71,836,120
2018,Katsina,Kusada,2.76,805,136
2018,Katsina,Mai'adua,5.74,951,79
2018,Katsina,Malumfashi,4.71,935,55
2018,Katsina,Mani,5.02,908,172
2018,Katsina,Mashi,5.84,477,149
2018,Katsina,Matazu,7.48,301,185
2018,Katsina,Musawa,5.53,595,110
2018,Katsina,Rimi,6.22,286,156
2018,Katsina,Sabuwa,8.37,927,118
2018,Katsina,Safana,3.56,306,182
2018,Katsina,Sandamu,2.93,292,143
2018,Katsina,Zango,5.18,315,58
2018,Kebbi,Aleiro,3.71,741,88
2018,Kebbi,Arewa-Dandi,9.33,237,121
2018,Kebbi,Argungu,4.18,323,103
2018,Kebbi,Augie,1.27,679,182
2018,Kebbi,Bagudo,4.69,932,82
2018,Kebbi,Birnin Kebbi,7.81,862,72
2018,Kebbi,Bunza,9.67,214,61
2018,Kebbi,Dandi,5.6,393,95
2018,Kebbi,Fakai,2.99,426,185
2018,Kebbi,Gwandu,8.07,366,56
2018,Kebbi,Jega,8.14,704,115
2018,Kebbi,Kalgo,7.97,767,60
2018,Kebbi,Koko/Besse,7.07,767,97
2018,Kebbi,Maiyama,8.26,333,168
2018,Kebbi,Ngaski,1.39,829,186
2018,Kebbi,Sakaba,1.4,665,140
2018,Kebbi,Shanga,1.36,396,95
2018,Kebbi,Suru,1.43,884,199
2018,Kebbi,Wasagu/Danko,7.14,447,194
2018,Kebbi,Yauri,2.36,247,99
2018,Kebbi,Zuru,1.02,971,195
2018,Kogi,Adavi,1.16,368,193
2018,Kogi,Ajaokuta,4.27,677,67
2018,Kogi,Ankpa,2.48,296,165
2018,Kogi,Bassa,3.87,790,94
